Komoditas (Rp),Tanggal,Harga,Wilayah,Bulan,Tahun,Hari_Dalam_Minggu,Musim_Hujan,Suhu_Rata2_C,Curah_Hujan_mm,Radiasi_Matahari_MJm2,Kecepatan_Angin_Max_kmh,Hujan_Lag30,Hujan_Lag60,Suhu_Lag30,Suhu_Lag60,Rata_Hujan_30Hari,Rata_Suhu_30Hari,Harga_Kemarin,Harga_Minggu_Lalu
Cabai Merah,2025-03-24,59000.0,Bukittinggi,3,2025,0,1,21.5,3.9,16.68,12.1,0.8,1.9,21.3,20.8,7.45,21.003333333333334,47250.0,40000.0
Cabai Merah,2025-03-25,59500.0,Bukittinggi,3,2025,1,1,22.1,0.7,21.99,12.1,4.2,0.0,21.4,21.2,7.333333333333333,21.026666666666664,59000.0,41250.0
Cabai Merah,2025-03-26,63750.0,Bukittinggi,3,2025,2,1,22.2,0.6,24.6,17.7,1.3,0.0,21.7,21.5,7.31,21.043333333333337,59500.0,43250.0
Cabai Merah,2025-03-27,66250.0,Bukittinggi,3,2025,3,1,21.7,6.7,20.38,20.1,9.9,0.9,21.5,21.5,7.203333333333334,21.05,63750.0,42250.0
Cabai Merah,2025-03-28,66250.0,Bukittinggi,3,2025,4,1,21.2,3.2,14.44,25.0,7.4,0.4,20.8,21.0,7.0633333333333335,21.063333333333333,66250.0,41250.0
Cabai Merah,2025-03-31,67500.0,Bukittinggi,3,2025,0,1,21.9,0.0,22.43,16.6,3.0,11.0,21.7,20.3,6.963333333333334,21.07,66250.0,46000.0
Cabai Merah,2025-04-01,66250.0,Bukittinggi,4,2025,1,0,21.7,2.6,20.45,13.7,4.6,5.0,20.9,20.7,6.8966666666666665,21.09666666666667,67500.0,47250.0
Cabai Merah,2025-04-02,66250.0,Bukittinggi,4,2025,2,0,21.8,0.3,19.25,15.3,11.9,9.6,20.5,21.0,6.510000000000001,21.14,66250.0,59000.0
Cabai Merah,2025-04-03,66250.0,Bukittinggi,4,2025,3,0,21.7,5.0,20.63,10.4,2.9,14.6,21.0,20.8,6.58,21.163333333333338,66250.0,59500.0
Cabai Merah,2025-04-04,66250.0,Bukittinggi,4,2025,4,0,21.5,5.1,17.15,10.6,2.9,1.1,20.6,21.0,6.653333333333333,21.193333333333335,66250.0,63750.0
Cabai Merah,2025-04-07,66250.0,Bukittinggi,4,2025,0,0,21.2,3.8,15.44,9.8,23.4,19.0,20.8,20.3,6.0,21.206666666666663,66250.0,66250.0
Cabai Merah,2025-04-08,67000.0,Bukittinggi,4,2025,1,0,21.3,22.8,16.38,6.6,10.9,14.2,20.6,20.5,6.3966666666666665,21.230000000000004,66250.0,66250.0
Cabai Merah,2025-04-09,70000.0,Bukittinggi,4,2025,2,0,21.1,9.0,16.66,8.6,8.4,6.0,20.8,20.7,6.416666666666667,21.24,67000.0,67500.0
Cabai Merah,2025-04-10,70000.0,Bukittinggi,4,2025,3,0,21.9,2.2,18.59,11.8,2.9,22.8,20.4,20.7,6.3933333333333335,21.290000000000003,70000.0,66250.0
Cabai Merah,2025-04-11,70000.0,Bukittinggi,4,2025,4,0,21.9,2.4,15.59,13.8,8.8,5.9,21.2,20.4,6.179999999999999,21.313333333333333,70000.0,66250.0
Cabai Merah,2025-04-14,71250.0,Bukittinggi,4,2025,0,0,22.2,0.6,19.85,8.8,8.2,2.4,21.0,20.6,5.926666666666667,21.35333333333333,70000.0,66250.0
Cabai Merah,2025-04-15,73750.0,Bukittinggi,4,2025,1,0,21.6,3.3,16.56,13.7,23.1,10.5,21.2,20.6,5.266666666666667,21.366666666666667,71250.0,66250.0
Cabai Merah,2025-04-16,73750.0,Bukittinggi,4,2025,2,0,21.8,1.9,16.91,21.1,10.2,12.1,20.9,20.5,4.989999999999999,21.39666666666667,73750.0,66250.0
Cabai Merah,2025-04-17,72500.0,Bukittinggi,4,2025,3,0,21.6,0.6,19.62,18.6,5.8,21.5,21.4,20.6,4.816666666666666,21.40333333333333,73750.0,67000.0
Cabai Merah,2025-04-18,72500.0,Bukittinggi,4,2025,4,0,21.9,0.0,25.54,14.7,0.3,2.2,21.9,20.8,4.806666666666667,21.403333333333332,72500.0,70000.0
Cabai Merah,2025-04-21,62500.0,Bukittinggi,4,2025,0,0,21.4,6.6,20.06,7.0,2.5,20.6,21.2,20.4,4.9433333333333325,21.410000000000004,72500.0,70000.0
Cabai Merah,2025-04-22,60000.0,Bukittinggi,4,2025,1,0,21.6,13.3,17.2,8.5,7.1,12.0,21.2,21.1,5.15,21.423333333333336,62500.0,70000.0
Cabai Merah,2025-04-23,60000.0,Bukittinggi,4,2025,2,0,20.9,11.9,11.88,13.9,12.3,6.2,21.4,20.5,5.136666666666667,21.40666666666667,60000.0,71250.0
Cabai Merah,2025-04-24,58750.0,Bukittinggi,4,2025,3,0,21.5,0.8,18.82,18.1,7.2,2.0,21.4,20.2,4.923333333333333,21.410000000000004,60000.0,73750.0
Cabai Merah,2025-04-25,58750.0,Bukittinggi,4,2025,4,0,21.8,0.8,24.39,11.0,11.6,3.1,20.6,20.9,4.5633333333333335,21.45,58750.0,73750.0
Cabai Merah,2025-04-28,60000.0,Bukittinggi,4,2025,0,0,21.1,4.1,12.14,8.1,4.0,5.2,20.5,21.5,4.566666666666666,21.470000000000002,58750.0,72500.0
Cabai Merah,2025-04-29,60000.0,Bukittinggi,4,2025,1,0,21.9,12.9,17.85,9.5,2.7,2.2,21.3,21.4,4.906666666666666,21.49,60000.0,72500.0
Cabai Merah,2025-04-30,56250.0,Bukittinggi,4,2025,2,0,21.2,4.2,14.42,7.7,9.3,5.8,20.1,20.7,4.736666666666666,21.526666666666667,60000.0,62500.0
Cabai Merah,2025-05-01,56250.0,Bukittinggi,5,2025,3,0,21.5,1.5,14.41,11.6,11.2,6.8,19.8,21.2,4.413333333333332,21.583333333333332,56250.0,60000.0
Cabai Merah,2025-05-02,56250.0,Bukittinggi,5,2025,4,0,21.4,0.1,15.27,15.6,1.6,6.4,20.8,20.8,4.363333333333333,21.603333333333335,56250.0,60000.0
Cabai Merah,2025-05-05,58750.0,Bukittinggi,5,2025,0,0,21.8,0.6,14.4,12.8,3.9,0.8,21.5,21.3,4.253333333333334,21.613333333333333,56250.0,58750.0
Cabai Merah,2025-05-06,55000.0,Bukittinggi,5,2025,1,0,22.6,0.5,22.96,10.7,0.7,4.2,22.1,21.4,4.246666666666667,21.63,58750.0,58750.0
Cabai Merah,2025-05-07,53750.0,Bukittinggi,5,2025,2,0,22.0,2.9,19.19,9.2,0.6,1.3,22.2,21.7,4.323333333333334,21.62333333333333,55000.0,60000.0
Cabai Merah,2025-05-08,53750.0,Bukittinggi,5,2025,3,0,21.7,5.4,15.7,12.1,6.7,9.9,21.7,21.5,4.28,21.623333333333335,53750.0,60000.0
Cabai Merah,2025-05-09,51250.0,Bukittinggi,5,2025,4,0,22.0,3.7,19.31,13.8,3.2,7.4,21.2,20.8,4.296666666666667,21.65,53750.0,56250.0
Cabai Merah,2025-05-12,51250.0,Bukittinggi,5,2025,0,0,21.8,0.8,19.25,15.3,0.0,3.0,21.9,21.7,4.323333333333333,21.646666666666665,51250.0,56250.0
Cabai Merah,2025-05-13,51250.0,Bukittinggi,5,2025,1,0,22.0,1.3,19.93,17.3,2.6,4.6,21.7,20.9,4.28,21.656666666666663,51250.0,56250.0
Cabai Merah,2025-05-14,41250.0,Bukittinggi,5,2025,2,0,22.0,4.2,17.42,17.1,0.3,11.9,21.8,20.5,4.41,21.663333333333334,51250.0,58750.0
Cabai Merah,2025-05-15,40000.0,Bukittinggi,5,2025,3,0,22.4,11.0,20.16,19.9,5.0,2.9,21.7,21.0,4.61,21.686666666666664,41250.0,55000.0
Cabai Merah,2025-05-16,41250.0,Bukittinggi,5,2025,4,0,21.9,2.0,15.72,22.1,5.1,2.9,21.5,20.6,4.506666666666666,21.7,40000.0,53750.0
Cabai Merah,2025-05-19,40000.0,Bukittinggi,5,2025,0,0,22.9,0.6,19.93,9.9,3.8,23.4,21.2,20.8,4.4,21.756666666666668,41250.0,53750.0
Cabai Merah,2025-05-20,40000.0,Bukittinggi,5,2025,1,0,21.7,4.8,14.22,7.3,22.8,10.9,21.3,20.6,3.8000000000000003,21.769999999999996,40000.0,51250.0
Cabai Merah,2025-05-21,37500.0,Bukittinggi,5,2025,2,0,22.0,0.3,22.86,15.0,9.0,8.4,21.1,20.8,3.51,21.8,40000.0,51250.0
Cabai Merah,2025-05-22,33750.0,Bukittinggi,5,2025,3,0,22.0,0.4,21.27,18.6,2.2,2.9,21.9,20.4,3.45,21.80333333333333,37500.0,51250.0
Cabai Merah,2025-05-23,33750.0,Bukittinggi,5,2025,4,0,22.1,1.0,16.99,20.3,2.4,8.8,21.9,21.2,3.4033333333333333,21.81,33750.0,41250.0
Cabai Merah,2025-05-26,33750.0,Bukittinggi,5,2025,0,0,22.0,0.0,22.52,19.8,0.6,8.2,22.2,21.0,3.3833333333333333,21.803333333333335,33750.0,40000.0
Cabai Merah,2025-05-27,33750.0,Bukittinggi,5,2025,1,0,22.4,0.0,21.22,13.3,3.3,23.1,21.6,21.2,3.273333333333333,21.83,33750.0,41250.0
Cabai Merah,2025-05-28,33750.0,Bukittinggi,5,2025,2,0,23.0,0.0,20.35,13.5,1.9,10.2,21.8,20.9,3.21,21.869999999999997,33750.0,40000.0
Cabai Merah,2025-05-29,33750.0,Bukittinggi,5,2025,3,0,22.3,0.0,17.75,14.3,0.6,5.8,21.6,21.4,3.19,21.893333333333334,33750.0,40000.0
Cabai Merah,2025-05-30,33000.0,Bukittinggi,5,2025,4,0,23.0,0.4,16.66,6.5,0.0,0.3,21.9,21.9,3.2033333333333336,21.93,33750.0,37500.0
Cabai Merah,2025-06-02,35000.0,Bukittinggi,6,2025,0,0,22.7,0.0,20.46,12.5,6.6,2.5,21.4,21.2,2.9833333333333334,21.973333333333333,33000.0,33750.0
Cabai Merah,2025-06-03,33750.0,Bukittinggi,6,2025,1,0,22.8,0.0,21.74,10.4,13.3,7.1,21.6,21.2,2.54,22.013333333333332,35000.0,33750.0
Cabai Merah,2025-06-04,34250.0,Bukittinggi,6,2025,2,0,22.1,0.3,19.81,15.7,11.9,12.3,20.9,21.4,2.1533333333333333,22.053333333333335,33750.0,33750.0
Cabai Merah,2025-06-05,34250.0,Bukittinggi,6,2025,3,0,21.2,6.2,14.42,16.8,0.8,7.2,21.5,21.4,2.3333333333333335,22.043333333333333,34250.0,33750.0
Cabai Merah,2025-06-06,34250.0,Bukittinggi,6,2025,4,0,21.7,0.0,20.3,15.1,0.8,11.6,21.8,20.6,2.3066666666666666,22.040000000000003,34250.0,33750.0
Cabai Merah,2025-06-09,34250.0,Bukittinggi,6,2025,0,0,21.5,2.0,18.59,17.1,4.1,4.0,21.1,20.5,2.2366666666666664,22.053333333333335,34250.0,33750.0
Cabai Merah,2025-06-10,33000.0,Bukittinggi,6,2025,1,0,20.2,8.2,6.86,21.0,12.9,2.7,21.9,21.3,2.08,21.996666666666666,34250.0,33000.0
Cabai Merah,2025-06-11,29500.0,Bukittinggi,6,2025,2,0,21.8,0.4,21.56,11.1,4.2,9.3,21.2,20.1,1.9533333333333334,22.016666666666666,33000.0,35000.0
Cabai Merah,2025-06-12,29500.0,Bukittinggi,6,2025,3,0,21.8,0.5,21.66,11.8,1.5,11.2,21.5,19.8,1.9200000000000002,22.026666666666664,29500.0,33750.0
Cabai Merah,2025-06-13,29500.0,Bukittinggi,6,2025,4,0,22.2,1.5,20.11,5.1,0.1,1.6,21.4,20.8,1.9666666666666666,22.053333333333335,29500.0,34250.0
Cabai Merah,2025-06-16,31000.0,Bukittinggi,6,2025,0,0,21.5,5.7,17.68,14.3,0.6,3.9,21.8,21.5,2.136666666666667,22.043333333333337,29500.0,34250.0
Cabai Merah,2025-06-17,30000.0,Bukittinggi,6,2025,1,0,21.0,3.5,13.3,13.0,0.5,0.7,22.6,22.1,2.236666666666667,21.990000000000002,31000.0,34250.0
Cabai Merah,2025-06-18,30000.0,Bukittinggi,6,2025,2,0,21.4,0.0,19.27,16.6,2.9,0.6,22.0,22.2,2.14,21.970000000000002,30000.0,34250.0
Cabai Merah,2025-06-19,30000.0,Bukittinggi,6,2025,3,0,21.2,0.0,12.93,17.1,5.4,6.7,21.7,21.7,1.96,21.953333333333333,30000.0,33000.0
Cabai Merah,2025-06-20,31000.0,Bukittinggi,6,2025,4,0,21.3,0.0,21.38,16.0,3.7,3.2,22.0,21.2,1.8366666666666664,21.93,30000.0,29500.0
Cabai Merah,2025-06-23,31250.0,Bukittinggi,6,2025,0,0,21.7,0.0,21.66,15.3,0.8,0.0,21.8,21.9,1.8099999999999998,21.92666666666667,31000.0,29500.0
Cabai Merah,2025-06-24,31250.0,Bukittinggi,6,2025,1,0,22.0,0.0,22.72,15.5,1.3,2.6,22.0,21.7,1.7666666666666666,21.92666666666667,31250.0,29500.0
Cabai Merah,2025-06-25,30000.0,Bukittinggi,6,2025,2,0,21.5,0.0,18.3,12.8,4.2,0.3,22.0,21.8,1.6266666666666665,21.910000000000004,31250.0,31000.0
Cabai Merah,2025-06-26,30000.0,Bukittinggi,6,2025,3,0,21.9,0.0,22.55,11.4,11.0,5.0,22.4,21.7,1.26,21.893333333333334,30000.0,30000.0
Cabai Merah,2025-06-27,30000.0,Bukittinggi,6,2025,4,0,21.6,0.0,22.49,11.8,2.0,5.1,21.9,21.5,1.1933333333333331,21.883333333333333,30000.0,30000.0
Cabai Merah,2025-06-30,29000.0,Bukittinggi,6,2025,0,0,21.0,0.8,20.94,14.3,0.6,3.8,22.9,21.2,1.2,21.82,30000.0,30000.0
Cabai Merah,2025-07-01,28250.0,Bukittinggi,7,2025,1,0,21.5,0.0,22.24,14.7,4.8,22.8,21.7,21.3,1.04,21.813333333333336,29000.0,31000.0
Cabai Merah,2025-07-02,28250.0,Bukittinggi,7,2025,2,0,21.4,0.0,21.65,13.7,0.3,9.0,22.0,21.1,1.03,21.793333333333337,28250.0,31250.0
Cabai Merah,2025-07-03,31250.0,Bukittinggi,7,2025,3,0,21.8,0.1,18.96,11.2,0.4,2.2,22.0,21.9,1.02,21.78666666666667,28250.0,31250.0
Cabai Merah,2025-07-04,31250.0,Bukittinggi,7,2025,4,0,21.5,1.0,19.22,11.3,1.0,2.4,22.1,21.9,1.02,21.766666666666666,31250.0,30000.0
Cabai Merah,2025-07-07,34500.0,Bukittinggi,7,2025,0,0,21.7,0.0,12.81,19.8,0.0,0.6,22.0,22.2,1.02,21.756666666666668,31250.0,30000.0
Cabai Merah,2025-07-08,35500.0,Bukittinggi,7,2025,1,0,21.1,2.0,18.54,11.7,0.0,3.3,22.4,21.6,1.0866666666666667,21.713333333333335,34500.0,30000.0
Cabai Merah,2025-07-09,40000.0,Bukittinggi,7,2025,2,0,21.7,1.2,20.06,16.5,0.0,1.9,23.0,21.8,1.1266666666666667,21.67,35500.0,29000.0
Cabai Merah,2025-07-10,41250.0,Bukittinggi,7,2025,3,0,21.5,0.1,20.85,16.3,0.0,0.6,22.3,21.6,1.13,21.64333333333333,40000.0,28250.0
Cabai Merah,2025-07-11,40000.0,Bukittinggi,7,2025,4,0,21.2,1.1,17.51,16.5,0.4,0.0,23.0,21.9,1.1533333333333333,21.583333333333332,41250.0,28250.0
Cabai Merah,2025-07-14,39000.0,Bukittinggi,7,2025,0,0,20.6,5.7,6.36,25.2,0.0,6.6,22.7,21.4,1.3433333333333335,21.513333333333335,40000.0,31250.0
Cabai Merah,2025-07-15,40000.0,Bukittinggi,7,2025,1,0,21.7,0.1,12.96,26.5,0.0,13.3,22.8,21.6,1.346666666666667,21.476666666666667,39000.0,31250.0
Cabai Merah,2025-07-16,40000.0,Bukittinggi,7,2025,2,0,22.1,0.0,22.12,18.8,0.3,11.9,22.1,20.9,1.3366666666666667,21.476666666666667,40000.0,34500.0
Cabai Merah,2025-07-17,40000.0,Bukittinggi,7,2025,3,0,21.7,0.0,21.91,16.3,6.2,0.8,21.2,21.5,1.1300000000000001,21.493333333333336,40000.0,35500.0
Cabai Merah,2025-07-18,40000.0,Bukittinggi,7,2025,4,0,21.5,0.0,24.48,19.9,0.0,0.8,21.7,21.8,1.1300000000000001,21.486666666666668,40000.0,40000.0
Cabai Merah,2025-07-21,38750.0,Bukittinggi,7,2025,0,0,22.1,0.7,21.96,14.6,2.0,4.1,21.5,21.1,1.0866666666666667,21.506666666666664,40000.0,41250.0
Cabai Merah,2025-07-22,38750.0,Bukittinggi,7,2025,1,0,21.5,0.7,20.12,13.0,8.2,12.9,20.2,21.9,0.8366666666666666,21.55,38750.0,40000.0
Cabai Merah,2025-07-23,38750.0,Bukittinggi,7,2025,2,0,21.7,0.7,19.36,13.2,0.4,4.2,21.8,21.2,0.8466666666666668,21.546666666666667,38750.0,39000.0
Cabai Merah,2025-07-24,38750.0,Bukittinggi,7,2025,3,0,21.8,4.4,17.56,10.3,0.5,1.5,21.8,21.5,0.9766666666666667,21.546666666666667,38750.0,40000.0
Cabai Merah,2025-07-25,38750.0,Bukittinggi,7,2025,4,0,21.5,23.7,14.68,7.4,1.5,0.1,22.2,21.4,1.7166666666666666,21.52333333333333,38750.0,40000.0
Cabai Merah,2025-07-28,38750.0,Bukittinggi,7,2025,0,0,21.6,2.3,17.1,11.4,5.7,0.6,21.5,21.8,1.603333333333333,21.526666666666664,38750.0,40000.0
Cabai Merah,2025-07-29,41250.0,Bukittinggi,7,2025,1,0,22.1,2.6,17.88,8.7,3.5,0.5,21.0,22.6,1.5733333333333333,21.563333333333333,38750.0,40000.0
Cabai Merah,2025-07-30,47500.0,Bukittinggi,7,2025,2,0,21.4,7.8,17.13,16.9,0.0,2.9,21.4,22.0,1.8333333333333333,21.563333333333333,41250.0,38750.0
Cabai Merah,2025-07-31,47500.0,Bukittinggi,7,2025,3,0,21.3,10.9,18.11,9.8,0.0,5.4,21.2,21.7,2.1966666666666663,21.566666666666666,47500.0,38750.0
Cabai Merah,2025-08-01,48250.0,Bukittinggi,8,2025,4,0,21.7,5.6,17.58,19.7,0.0,3.7,21.3,22.0,2.3833333333333333,21.58,47500.0,38750.0
Cabai Merah,2025-08-04,49000.0,Bukittinggi,8,2025,0,0,22.1,2.9,15.57,11.1,0.0,0.8,21.7,21.8,2.4799999999999995,21.59333333333333,48250.0,38750.0
Cabai Merah,2025-08-05,48500.0,Bukittinggi,8,2025,1,0,22.2,0.4,15.62,9.0,0.0,1.3,22.0,22.0,2.493333333333333,21.6,49000.0,38750.0
Cabai Merah,2025-08-06,47250.0,Bukittinggi,8,2025,2,0,21.0,8.1,18.34,9.1,0.0,4.2,21.5,22.0,2.763333333333333,21.583333333333332,48500.0,38750.0
Cabai Merah,2025-08-07,46500.0,Bukittinggi,8,2025,3,0,20.9,16.5,18.62,10.2,0.0,11.0,21.9,22.4,3.3133333333333335,21.55,47250.0,41250.0
Cabai Merah,2025-08-08,44500.0,Bukittinggi,8,2025,4,0,20.7,16.0,16.45,8.8,0.0,2.0,21.6,21.9,3.8466666666666667,21.519999999999996,46500.0,47500.0
Cabai Merah,2025-08-11,45500.0,Bukittinggi,8,2025,0,0,20.2,8.1,10.45,11.7,0.8,0.6,21.0,22.9,4.09,21.493333333333332,44500.0,47500.0
Cabai Merah,2025-08-12,45500.0,Bukittinggi,8,2025,1,0,20.7,2.2,19.51,17.9,0.0,4.8,21.5,21.7,4.163333333333333,21.466666666666665,45500.0,48250.0
Cabai Merah,2025-08-13,40000.0,Bukittinggi,8,2025,2,0,21.3,0.7,17.04,13.7,0.0,0.3,21.4,22.0,4.1866666666666665,21.46333333333333,45500.0,49000.0
Cabai Merah,2025-08-14,42250.0,Bukittinggi,8,2025,3,0,21.6,1.2,20.69,11.1,0.1,0.4,21.8,22.0,4.223333333333334,21.456666666666667,40000.0,48500.0
Cabai Merah,2025-08-15,43500.0,Bukittinggi,8,2025,4,0,21.5,0.5,19.7,13.5,1.0,1.0,21.5,22.1,4.206666666666667,21.456666666666667,42250.0,47250.0
Cabai Merah,2025-08-18,43500.0,Bukittinggi,8,2025,0,0,21.3,0.0,20.58,14.2,0.0,0.0,21.7,22.0,4.206666666666667,21.44333333333333,43500.0,46500.0
Cabai Merah,2025-08-19,44750.0,Bukittinggi,8,2025,1,0,21.4,0.0,18.17,13.7,2.0,0.0,21.1,22.4,4.14,21.45333333333333,43500.0,44500.0
Cabai Merah,2025-08-20,44750.0,Bukittinggi,8,2025,2,0,21.0,0.1,16.25,14.8,1.2,0.0,21.7,23.0,4.1033333333333335,21.43,44750.0,45500.0
Cabai Merah,2025-08-21,44750.0,Bukittinggi,8,2025,3,0,20.9,0.0,20.07,14.6,0.1,0.0,21.5,22.3,4.1,21.410000000000004,44750.0,45500.0
Cabai Merah,2025-08-22,44750.0,Bukittinggi,8,2025,4,0,20.9,0.0,24.48,16.1,1.1,0.4,21.2,23.0,4.0633333333333335,21.4,44750.0,40000.0
Cabai Merah,2025-08-25,44750.0,Bukittinggi,8,2025,0,0,21.6,0.2,22.87,16.6,5.7,0.0,20.6,22.7,3.88,21.433333333333334,44750.0,42250.0
Cabai Merah,2025-08-26,45500.0,Bukittinggi,8,2025,1,0,21.4,1.6,23.94,14.5,0.1,0.0,21.7,22.8,3.93,21.423333333333336,44750.0,43500.0
Cabai Merah,2025-08-27,45500.0,Bukittinggi,8,2025,2,0,21.2,0.6,19.75,11.9,0.0,0.3,22.1,22.1,3.95,21.39333333333333,45500.0,43500.0
Cabai Merah,2025-08-28,47500.0,Bukittinggi,8,2025,3,0,21.1,15.4,18.13,12.7,0.0,6.2,21.7,21.2,4.463333333333334,21.37333333333333,45500.0,44750.0
Cabai Merah,2025-08-29,48750.0,Bukittinggi,8,2025,4,0,21.1,1.3,16.71,16.0,0.0,0.0,21.5,21.7,4.506666666666667,21.36,47500.0,44750.0
Cabai Merah,2025-09-01,61250.0,Bukittinggi,9,2025,0,0,20.8,5.3,14.43,11.6,0.7,2.0,22.1,21.5,4.659999999999999,21.316666666666666,48750.0,44750.0
Cabai Merah,2025-09-02,68750.0,Bukittinggi,9,2025,1,0,21.5,5.4,15.46,8.8,0.7,8.2,21.5,20.2,4.816666666666666,21.316666666666666,61250.0,44750.0
Cabai Merah,2025-09-03,78750.0,Bukittinggi,9,2025,2,0,21.6,7.5,18.32,10.9,0.7,0.4,21.7,21.8,5.043333333333334,21.313333333333333,68750.0,44750.0
Cabai Merah,2025-09-04,78750.0,Bukittinggi,9,2025,3,0,21.1,14.5,15.34,10.3,4.4,0.5,21.8,21.8,5.38,21.290000000000003,78750.0,45500.0
Cabai Merah,2025-09-05,78750.0,Bukittinggi,9,2025,4,0,20.3,2.4,12.97,19.4,23.7,1.5,21.5,22.2,4.67,21.25,78750.0,45500.0
Cabai Merah,2025-09-08,90000.0,Bukittinggi,9,2025,0,0,22.0,0.4,22.19,13.5,2.3,5.7,21.6,21.5,4.606666666666667,21.263333333333332,78750.0,47500.0
Cabai Merah,2025-09-09,90000.0,Bukittinggi,9,2025,1,0,21.6,1.8,18.6,9.3,2.6,3.5,22.1,21.0,4.58,21.246666666666666,90000.0,48750.0
Cabai Merah,2025-09-10,95000.0,Bukittinggi,9,2025,2,0,21.8,9.0,19.89,8.3,7.8,0.0,21.4,21.4,4.62,21.26,90000.0,61250.0
Cabai Merah,2025-09-11,92500.0,Bukittinggi,9,2025,3,0,21.4,3.9,13.52,10.7,10.9,0.0,21.3,21.2,4.386666666666667,21.263333333333332,95000.0,68750.0
Cabai Merah,2025-09-12,87500.0,Bukittinggi,9,2025,4,0,21.3,0.2,15.86,17.4,5.6,0.0,21.7,21.3,4.206666666666667,21.25,92500.0,78750.0
Cabai Merah,2025-09-15,93750.0,Bukittinggi,9,2025,0,0,21.2,14.1,18.86,11.7,2.9,0.0,22.1,21.7,4.58,21.220000000000002,87500.0,78750.0
Cabai Merah,2025-09-16,93750.0,Bukittinggi,9,2025,1,0,20.9,4.0,13.84,15.1,0.4,0.0,22.2,22.0,4.7,21.176666666666666,93750.0,78750.0
Cabai Merah,2025-09-17,91250.0,Bukittinggi,9,2025,2,0,21.4,3.0,16.17,11.5,8.1,0.0,21.0,21.5,4.53,21.189999999999998,93750.0,90000.0
Cabai Merah,2025-09-18,91250.0,Bukittinggi,9,2025,3,0,21.7,0.7,22.99,11.6,16.5,0.0,20.9,21.9,4.003333333333334,21.216666666666665,91250.0,90000.0
Cabai Merah,2025-09-19,91250.0,Bukittinggi,9,2025,4,0,21.8,1.9,19.18,10.9,16.0,0.0,20.7,21.6,3.5333333333333328,21.253333333333334,91250.0,95000.0
Cabai Merah,2025-09-22,100000.0,Bukittinggi,9,2025,0,0,21.6,3.8,20.73,10.8,8.1,0.8,20.2,21.0,3.39,21.3,91250.0,92500.0
Cabai Merah,2025-09-23,95000.0,Bukittinggi,9,2025,1,0,21.3,9.1,21.36,9.1,2.2,0.0,20.7,21.5,3.6199999999999997,21.319999999999997,100000.0,87500.0
Cabai Merah,2025-09-24,93750.0,Bukittinggi,9,2025,2,0,21.1,8.6,17.81,10.1,0.7,0.0,21.3,21.4,3.8833333333333333,21.313333333333333,95000.0,93750.0
Cabai Merah,2025-09-25,93750.0,Bukittinggi,9,2025,3,0,21.3,0.7,16.49,11.0,1.2,0.1,21.6,21.8,3.8666666666666667,21.303333333333335,93750.0,93750.0
Cabai Merah,2025-09-26,93750.0,Bukittinggi,9,2025,4,0,22.0,17.0,18.82,9.0,0.5,1.0,21.5,21.5,4.416666666666667,21.32,93750.0,91250.0
Cabai Merah,2025-09-29,98750.0,Bukittinggi,9,2025,0,0,20.7,0.0,11.48,13.6,0.0,0.0,21.3,21.7,4.416666666666667,21.3,93750.0,91250.0
Cabai Merah,2025-09-30,98750.0,Bukittinggi,9,2025,1,0,22.2,0.0,17.83,9.1,0.0,2.0,21.4,21.1,4.416666666666667,21.326666666666668,98750.0,91250.0
Cabai Merah,2025-10-01,97500.0,Bukittinggi,10,2025,2,1,21.8,2.3,17.14,9.4,0.1,1.2,21.0,21.7,4.49,21.353333333333335,98750.0,100000.0
Cabai Merah,2025-10-02,96250.0,Bukittinggi,10,2025,3,1,22.0,5.0,20.43,9.2,0.0,0.1,20.9,21.5,4.656666666666667,21.389999999999997,97500.0,95000.0
Cabai Merah,2025-10-03,96250.0,Bukittinggi,10,2025,4,1,20.4,7.0,11.47,13.9,0.0,1.1,20.9,21.2,4.890000000000001,21.37333333333333,96250.0,93750.0
Cabai Merah,2025-10-06,95000.0,Bukittinggi,10,2025,0,1,21.3,3.6,21.32,9.6,0.2,5.7,21.6,20.6,5.003333333333333,21.363333333333333,96250.0,93750.0
Cabai Merah,2025-10-07,95000.0,Bukittinggi,10,2025,1,1,21.1,0.7,17.58,12.2,1.6,0.1,21.4,21.7,4.973333333333333,21.353333333333335,95000.0,93750.0
Cabai Merah,2025-10-08,97500.0,Bukittinggi,10,2025,2,1,21.1,0.6,20.71,13.0,0.6,0.0,21.2,22.1,4.973333333333334,21.35,95000.0,98750.0
Cabai Merah,2025-10-09,97500.0,Bukittinggi,10,2025,3,1,21.0,0.0,19.37,11.8,15.4,0.0,21.1,21.7,4.46,21.346666666666668,97500.0,98750.0
Cabai Merah,2025-10-10,97500.0,Bukittinggi,10,2025,4,1,21.0,2.2,20.88,12.3,1.3,0.0,21.1,21.5,4.489999999999999,21.34333333333333,97500.0,97500.0
Cabai Merah,2025-10-13,95000.0,Bukittinggi,10,2025,0,1,21.9,4.1,20.92,8.6,5.3,0.7,20.8,22.1,4.45,21.380000000000003,97500.0,96250.0
Cabai Merah,2025-10-14,95000.0,Bukittinggi,10,2025,1,1,21.3,46.9,19.84,14.5,5.4,0.7,21.5,21.5,5.833333333333333,21.373333333333335,95000.0,96250.0
